longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.38,33.88,27.0,3039.0,606.0,1421.0,564.0,5.5771,345500.0,<1H OCEAN
-118.21,33.95,35.0,2134.0,650.0,2248.0,587.0,2.2988,153400.0,<1H OCEAN
-118.29,33.98,46.0,1118.0,300.0,786.0,254.0,1.4042,110000.0,<1H OCEAN
-117.87,33.75,12.0,2782.0,1077.0,1968.0,795.0,0.971,102500.0,<1H OCEAN
-121.92,37.31,26.0,3242.0,780.0,2100.0,741.0,3.1107,247900.0,<1H OCEAN
-121.68,39.13,17.0,1969.0,297.0,717.0,268.0,3.4698,179700.0,INLAND
-118.56,34.19,35.0,782.0,144.0,425.0,140.0,5.4548,201400.0,<1H OCEAN
-118.49,34.23,32.0,4373.0,683.0,2040.0,693.0,5.2668,242300.0,<1H OCEAN
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,225000.0,INLAND
-117.97,33.81,26.0,4022.0,1081.0,2457.0,1001.0,2.8042,206300.0,<1H OCEAN
-122.34,37.93,32.0,2389.0,652.0,1672.0,584.0,1.4423,88300.0,NEAR BAY
-122.07,37.97,20.0,1705.0,353.0,856.0,341.0,3.7262,211800.0,NEAR BAY
-121.03,37.65,37.0,375.0,58.0,120.0,37.0,3.9844,150000.0,INLAND
-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,351200.0,<1H OCEAN
-118.99,35.27,32.0,444.0,102.0,242.0,87.0,1.1528,150000.0,INLAND
-119.12,35.37,13.0,4527.0,713.0,2170.0,671.0,4.8266,146200.0,INLAND
-119.25,34.21,12.0,15201.0,2418.0,7132.0,2251.0,5.6756,301800.0,NEAR OCEAN
-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266,216700.0,INLAND
-115.52,32.98,21.0,1302.0,327.0,1244.0,316.0,2.2054,66400.0,INLAND
-119.75,36.77,32.0,1962.0,399.0,1005.0,392.0,2.6726,70400.0,INLAND
-119.65,36.32,11.0,1294.0,314.0,713.0,290.0,1.5433,50400.0,INLAND
-118.84,34.22,11.0,3170.0,420.0,1418.0,432.0,7.5118,361900.0,<1H OCEAN
-118.32,34.17,39.0,1995.0,564.0,1202.0,544.0,3.5875,250000.0,<1H OCEAN
-118.19,33.99,38.0,1212.0,272.0,1129.0,263.0,2.6673,142300.0,<1H OCEAN
-117.09,32.75,19.0,2739.0,707.0,2004.0,622.0,1.6318,117700.0,NEAR OCEAN
-118.46,33.98,27.0,2217.0,520.0,806.0,458.0,3.8935,500001.0,<1H OCEAN
-118.15,34.16,52.0,1925.0,597.0,2258.0,594.0,1.6921,162500.0,<1H OCEAN
-122.55,37.92,52.0,2303.0,350.0,859.0,359.0,6.1085,500001.0,NEAR BAY
-121.74,39.59,24.0,1535.0,279.0,726.0,272.0,2.3833,95100.0,INLAND
-121.45,38.61,46.0,1758.0,511.0,1094.0,484.0,1.0685,70000.0,INLAND
-117.95,33.98,15.0,16042.0,2602.0,7732.0,2552.0,5.6716,330400.0,<1H OCEAN
-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,181300.0,NEAR BAY
-118.13,34.58,29.0,2370.0,475.0,1746.0,483.0,3.7464,113500.0,INLAND
-119.69,36.83,8.0,943.0,189.0,475.0,155.0,4.9327,89500.0,INLAND
-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,1.9167,136400.0,<1H OCEAN
-121.41,39.72,17.0,1583.0,331.0,730.0,306.0,2.3895,87500.0,INLAND
-118.29,33.98,42.0,2833.0,768.0,2542.0,725.0,1.3479,100000.0,<1H OCEAN
-121.13,37.74,28.0,409.0,104.0,244.0,98.0,3.4643,90900.0,INLAND
-117.98,34.09,31.0,3073.0,617.0,2640.0,594.0,3.5,161300.0,INLAND
-117.97,33.92,32.0,2620.0,398.0,1296.0,429.0,5.7796,241300.0,<1H OCEAN
-123.08,40.4,10.0,365.0,102.0,140.0,49.0,1.7969,37500.0,INLAND
-118.06,34.07,30.0,2308.0,674.0,3034.0,691.0,2.3929,184400.0,<1H OCEAN
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,44400.0,INLAND
-118.42,33.93,28.0,4603.0,993.0,2191.0,943.0,4.5743,382200.0,<1H OCEAN
-122.43,37.8,52.0,1006.0,251.0,349.0,233.0,3.2235,500000.0,NEAR BAY
-121.93,37.49,5.0,1150.0,311.0,648.0,245.0,3.5714,300000.0,<1H OCEAN
-118.43,34.18,31.0,2417.0,510.0,1102.0,507.0,3.8906,282200.0,<1H OCEAN
-118.88,34.28,22.0,3369.0,771.0,2751.0,710.0,4.0474,182100.0,<1H OCEAN
-122.0,37.54,26.0,1910.0,371.0,852.0,357.0,5.8325,298900.0,<1H OCEAN
-117.45,34.11,7.0,6356.0,1244.0,4052.0,1164.0,2.9112,121700.0,INLAND
-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,151900.0,INLAND
-122.42,37.61,37.0,1866.0,300.0,822.0,305.0,4.7,341300.0,NEAR OCEAN
-117.87,33.87,15.0,1898.0,476.0,1766.0,455.0,2.4929,158500.0,<1H OCEAN
-122.11,37.83,19.0,5130.0,741.0,1887.0,712.0,7.202999999999999,369900.0,NEAR BAY
-120.25,37.93,13.0,493.0,76.0,196.0,68.0,3.375,134100.0,INLAND
-118.09,33.92,36.0,1226.0,211.0,711.0,219.0,4.5699,170800.0,<1H OCEAN
-118.16,34.0,37.0,1341.0,336.0,1233.0,306.0,3.6583,150500.0,<1H OCEAN
-122.24,37.85,52.0,2612.0,365.0,901.0,367.0,7.2354,391100.0,NEAR BAY
-117.71,33.64,14.0,2945.0,356.0,1293.0,335.0,8.111,308900.0,<1H OCEAN
-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,NEAR BAY
-122.25,40.6,16.0,2753.0,494.0,1414.0,459.0,3.8323,128300.0,INLAND
-117.58,33.87,34.0,1511.0,272.0,773.0,265.0,3.5313,142100.0,INLAND
-117.31,34.07,40.0,2936.0,732.0,2024.0,676.0,2.1139,70900.0,INLAND
-117.24,32.98,4.0,6423.0,1042.0,2607.0,983.0,7.6348,337000.0,NEAR OCEAN
-122.13,37.67,40.0,1748.0,318.0,914.0,317.0,3.8676,184000.0,NEAR BAY
-122.41,37.76,52.0,2479.0,515.0,1816.0,496.0,3.0774,300000.0,NEAR BAY
-121.58,37.02,27.0,2303.0,471.0,1447.0,467.0,3.2019,203600.0,INLAND
-119.04,36.07,26.0,2185.0,435.0,1108.0,419.0,2.2277,78000.0,INLAND
-118.0,33.93,24.0,4534.0,967.0,2547.0,895.0,3.9575,215400.0,<1H OCEAN
-118.15,34.13,50.0,2443.0,494.0,947.0,451.0,4.7344,314700.0,<1H OCEAN
-120.45,34.95,7.0,1479.0,532.0,1057.0,459.0,2.2538,162500.0,<1H OCEAN
-118.7,35.82,20.0,4642.0,1300.0,658.0,247.0,2.3937,82100.0,INLAND
-121.84,36.25,20.0,958.0,245.0,590.0,189.0,2.6094,362500.0,NEAR OCEAN
-119.83,36.78,30.0,3162.0,640.0,1660.0,639.0,2.8359,80300.0,INLAND
-121.9,37.33,52.0,1009.0,231.0,929.0,210.0,2.5,162500.0,<1H OCEAN
-122.12,37.88,35.0,2785.0,362.0,1001.0,363.0,8.0448,433300.0,NEAR BAY
-121.57,39.74,17.0,1619.0,292.0,705.0,285.0,2.4623,126100.0,INLAND
-122.04,37.0,52.0,3365.0,644.0,796.0,333.0,2.9712,116600.0,NEAR OCEAN
-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,360800.0,<1H OCEAN
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY
-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,4.05,130700.0,INLAND
-118.2,33.77,22.0,1118.0,437.0,1190.0,399.0,1.9797,143800.0,NEAR OCEAN
-121.3,38.89,23.0,1750.0,297.0,1012.0,315.0,3.4706,99300.0,INLAND
-122.7,38.36,11.0,5817.0,878.0,2538.0,876.0,4.221,227100.0,<1H OCEAN
-118.37,34.06,52.0,843.0,160.0,333.0,151.0,4.5192,446000.0,<1H OCEAN
-122.42,37.62,40.0,1545.0,264.0,756.0,282.0,4.4643,308100.0,NEAR OCEAN
-117.36,33.2,26.0,2447.0,482.0,1405.0,486.0,3.2917,150800.0,NEAR OCEAN
-117.73,34.12,26.0,1279.0,163.0,412.0,157.0,6.1731,293800.0,INLAND
-119.53,34.41,8.0,1705.0,400.0,886.0,391.0,3.9659,297400.0,<1H OCEAN
-118.09,34.74,34.0,1218.0,285.0,797.0,248.0,2.4348,104800.0,INLAND
-117.09,32.73,26.0,3114.0,686.0,1948.0,660.0,2.8942,124100.0,NEAR OCEAN
-123.8,39.44,52.0,1533.0,336.0,754.0,340.0,1.9213,95000.0,<1H OCEAN
-118.31,33.89,35.0,2144.0,423.0,1192.0,417.0,4.1458,231500.0,<1H OCEAN
-118.26,34.01,43.0,2179.0,682.0,2624.0,609.0,1.8641,108200.0,<1H OCEAN
-122.25,37.81,52.0,2155.0,701.0,895.0,613.0,2.5795,350000.0,NEAR BAY
-118.59,34.14,19.0,1303.0,155.0,450.0,145.0,10.5511,483100.0,<1H OCEAN
-122.47,37.79,52.0,437.0,105.0,194.0,87.0,2.8125,500001.0,NEAR BAY
-117.14,33.12,7.0,6126.0,1032.0,2662.0,923.0,4.9005,264000.0,<1H OCEAN
-117.69,33.6,19.0,3562.0,439.0,1584.0,470.0,6.4211,288100.0,<1H OCEAN
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY
-118.0,33.94,35.0,2603.0,482.0,1305.0,507.0,3.9543,214400.0,<1H OCEAN
-118.48,34.42,21.0,1375.0,259.0,728.0,258.0,5.0166,229000.0,<1H OCEAN
-117.42,34.0,32.0,1617.0,346.0,1153.0,385.0,3.016,96600.0,INLAND
-118.16,33.91,28.0,2922.0,739.0,3013.0,673.0,2.9531,127100.0,<1H OCEAN
-122.21,37.83,34.0,5065.0,788.0,1627.0,766.0,6.8976,333300.0,NEAR BAY
-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2,187500.0,NEAR BAY
-118.07,33.82,27.0,3481.0,576.0,1660.0,560.0,5.7965,228200.0,<1H OCEAN
-118.33,34.09,40.0,2004.0,687.0,1514.0,542.0,1.9911,220000.0,<1H OCEAN
-117.67,33.51,19.0,1258.0,246.0,545.0,227.0,2.9762,184400.0,<1H OCEAN
-117.98,35.1,4.0,923.0,166.0,352.0,135.0,4.5724,84500.0,INLAND
-117.92,33.64,5.0,949.0,287.0,497.0,244.0,2.75,225000.0,<1H OCEAN
-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,146800.0,INLAND
-118.44,34.23,36.0,1730.0,387.0,1099.0,353.0,4.0368,183100.0,<1H OCEAN
-118.24,33.91,37.0,1607.0,377.0,1526.0,375.0,1.7158,94300.0,<1H OCEAN
-121.85,39.77,17.0,5273.0,1177.0,2446.0,1199.0,1.9362,89900.0,INLAND
-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,182700.0,NEAR BAY
-118.3,33.88,29.0,850.0,229.0,563.0,204.0,3.7375,247700.0,<1H OCEAN
-118.1,33.99,35.0,1326.0,272.0,933.0,267.0,3.4306,162500.0,<1H OCEAN
-117.21,34.05,4.0,2904.0,764.0,1250.0,664.0,3.2131,137500.0,INLAND
-118.31,33.81,30.0,1773.0,356.0,905.0,352.0,4.3056,336000.0,<1H OCEAN
-122.62,38.25,24.0,2388.0,358.0,1187.0,362.0,4.6534,196500.0,<1H OCEAN
-121.07,38.94,14.0,1710.0,294.0,839.0,297.0,4.7143,150700.0,INLAND
-118.09,34.07,38.0,1036.0,226.0,1058.0,235.0,3.2578,184200.0,<1H OCEAN
-118.08,33.97,38.0,1026.0,190.0,789.0,193.0,4.2,163200.0,<1H OCEAN
-120.94,40.17,22.0,1334.0,261.0,597.0,222.0,2.2132,89200.0,INLAND
-118.12,33.97,33.0,3099.0,839.0,2025.0,750.0,3.1830000000000003,191100.0,<1H OCEAN
-118.75,34.29,17.0,5512.0,,2734.0,814.0,6.6073,258100.0,<1H OCEAN
-117.05,32.63,31.0,4911.0,861.0,2334.0,843.0,4.1958,160100.0,NEAR OCEAN
-117.38,33.97,30.0,2953.0,703.0,1406.0,580.0,2.6895,150000.0,INLAND
-118.11,33.91,36.0,1088.0,231.0,617.0,211.0,3.8824,193100.0,<1H OCEAN
-118.27,34.06,17.0,2124.0,1168.0,3915.0,1137.0,1.1346,137500.0,<1H OCEAN
-118.9,34.18,20.0,1288.0,179.0,539.0,181.0,5.8652,302600.0,<1H OCEAN
-122.05,37.36,27.0,2621.0,513.0,1063.0,523.0,3.9848,409700.0,<1H OCEAN
-121.13,37.73,40.0,1126.0,220.0,667.0,235.0,3.3158,125900.0,INLAND
-121.25,38.64,21.0,2764.0,363.0,902.0,360.0,5.6864,258700.0,INLAND
-119.19,34.2,18.0,3620.0,,3171.0,779.0,3.3409,220500.0,NEAR OCEAN
-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,4.3864,205200.0,NEAR BAY
-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,183300.0,NEAR BAY
-117.77,33.54,47.0,3090.0,652.0,1105.0,582.0,4.1699,373700.0,<1H OCEAN
-122.4,37.77,52.0,144.0,63.0,1061.0,68.0,4.3958,225000.0,NEAR BAY
-117.4,34.15,4.0,12156.0,1864.0,5020.0,1524.0,4.7909,149200.0,INLAND
-120.47,35.04,29.0,1315.0,279.0,926.0,249.0,2.9375,144800.0,<1H OCEAN
-117.89,33.92,34.0,1473.0,312.0,1025.0,315.0,3.8333,170400.0,<1H OCEAN
-116.42,33.79,12.0,7095.0,1260.0,1179.0,570.0,4.9444,285000.0,INLAND
-118.02,33.74,26.0,3842.0,609.0,1961.0,595.0,6.127999999999999,248200.0,<1H OCEAN
-122.85,38.52,13.0,4808.0,848.0,2568.0,762.0,3.6583,183200.0,<1H OCEAN
-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,172700.0,NEAR BAY
-119.0,35.35,35.0,1164.0,277.0,992.0,284.0,1.4015,48700.0,INLAND
-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,130700.0,INLAND
-118.39,34.06,52.0,1213.0,194.0,503.0,194.0,8.0095,500001.0,<1H OCEAN
-122.14,38.01,50.0,1760.0,341.0,741.0,316.0,4.5,178300.0,NEAR BAY
-121.98,37.53,26.0,3179.0,703.0,2142.0,639.0,4.1947,222700.0,<1H OCEAN
-117.75,34.05,35.0,1293.0,339.0,1494.0,312.0,1.6645,93300.0,INLAND
-118.37,34.19,19.0,2890.0,821.0,2203.0,705.0,2.6696,185100.0,<1H OCEAN
-120.35,38.04,16.0,1499.0,326.0,733.0,286.0,2.5729,118800.0,INLAND
-120.93,38.26,13.0,2084.0,449.0,834.0,305.0,3.2937,114200.0,INLAND
-118.38,34.06,25.0,2558.0,661.0,1183.0,636.0,3.5556,500000.0,<1H OCEAN
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,232100.0,NEAR BAY
-117.23,32.75,5.0,1824.0,,892.0,426.0,3.4286,137500.0,NEAR OCEAN
-122.03,37.86,29.0,3025.0,477.0,1035.0,452.0,6.112,390600.0,NEAR BAY
-121.25,37.95,46.0,2001.0,428.0,1384.0,401.0,1.9402,62200.0,INLAND
-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,113600.0,INLAND
-122.83,38.99,15.0,289.0,49.0,191.0,54.0,1.6833,113900.0,INLAND
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,500001.0,NEAR OCEAN
-117.98,34.13,29.0,2110.0,460.0,1890.0,448.0,3.6806,130500.0,INLAND
-121.64,36.7,32.0,4089.0,735.0,2927.0,713.0,4.1675,142500.0,<1H OCEAN
-118.58,34.17,18.0,6476.0,1082.0,2413.0,958.0,5.6327,500001.0,<1H OCEAN
-118.67,34.27,10.0,3753.0,678.0,1859.0,660.0,4.9946,204600.0,<1H OCEAN
-118.99,35.36,31.0,1498.0,359.0,1168.0,340.0,1.2232,49300.0,INLAND
-115.57,32.79,50.0,1291.0,277.0,864.0,274.0,1.6667,68100.0,INLAND
-117.75,34.08,33.0,1067.0,194.0,600.0,201.0,4.0368,139100.0,INLAND
-117.8,33.68,5.0,623.0,146.0,396.0,136.0,3.6310000000000002,225000.0,<1H OCEAN
-118.3,33.97,44.0,1521.0,289.0,1074.0,285.0,2.0673,99800.0,<1H OCEAN
-117.88,34.0,32.0,265.0,51.0,170.0,50.0,3.9375,187500.0,<1H OCEAN
-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,166300.0,NEAR BAY
-119.0,35.31,37.0,1337.0,275.0,767.0,273.0,1.6522,53300.0,INLAND
-117.8,34.06,34.0,1081.0,205.0,1325.0,252.0,3.6298,108500.0,INLAND
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001,500001.0,NEAR OCEAN
-117.96,33.89,24.0,1332.0,252.0,625.0,230.0,4.4375,334100.0,<1H OCEAN
-124.11,40.57,33.0,1348.0,234.0,573.0,236.0,2.4896,74100.0,<1H OCEAN
-117.06,32.68,36.0,3815.0,796.0,2945.0,728.0,2.0959,125000.0,NEAR OCEAN
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,NEAR BAY
-119.17,34.17,42.0,1411.0,300.0,1295.0,339.0,2.6667,164900.0,NEAR OCEAN
-115.39,32.76,16.0,1136.0,196.0,481.0,185.0,6.2558,146300.0,INLAND
-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184,376000.0,<1H OCEAN
-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,123400.0,<1H OCEAN
-117.15,33.2,16.0,2690.0,459.0,1253.0,393.0,4.0328,294600.0,<1H OCEAN
-119.33,36.22,29.0,1735.0,323.0,805.0,293.0,3.5039,89900.0,INLAND
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,135800.0,NEAR BAY
-118.09,33.95,36.0,1991.0,396.0,1306.0,403.0,4.5,166600.0,<1H OCEAN
-122.47,37.5,25.0,950.0,259.0,404.0,195.0,3.1937,319200.0,NEAR OCEAN
-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,184600.0,NEAR BAY
-117.05,32.75,29.0,2767.0,612.0,1437.0,587.0,2.8306,142900.0,NEAR OCEAN
-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4.0,141500.0,NEAR BAY
-117.22,32.8,23.0,1906.0,525.0,1029.0,491.0,2.93,183300.0,NEAR OCEAN
-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,101400.0,INLAND
-120.43,34.95,50.0,1966.0,413.0,985.0,403.0,2.3506,136100.0,<1H OCEAN
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY
-121.31,37.94,41.0,375.0,108.0,323.0,98.0,1.9531,45000.0,INLAND
-120.47,37.34,9.0,2934.0,511.0,1227.0,501.0,3.6742,117200.0,INLAND
-118.0,34.14,39.0,1302.0,303.0,800.0,291.0,3.2723,166900.0,INLAND
-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8.9257,431800.0,<1H OCEAN
-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167,265200.0,<1H OCEAN
-122.35,40.68,36.0,1822.0,449.0,930.0,399.0,1.3801,56600.0,INLAND
-118.56,34.37,23.0,3927.0,728.0,1984.0,707.0,4.8536,202600.0,<1H OCEAN
-117.76,34.04,36.0,2242.0,448.0,2052.0,447.0,3.4464,113000.0,INLAND
-118.35,34.04,45.0,1579.0,357.0,713.0,335.0,2.1711,179200.0,<1H OCEAN
-122.13,37.7,19.0,3516.0,710.0,1810.0,703.0,3.9032,218000.0,NEAR BAY
-121.39,38.63,34.0,1226.0,180.0,359.0,167.0,3.8068,150400.0,INLAND
-121.91,37.3,31.0,616.0,131.0,185.0,107.0,3.625,265000.0,<1H OCEAN
-118.16,33.98,33.0,1196.0,313.0,1448.0,320.0,2.9375,162500.0,<1H OCEAN
-122.01,38.36,15.0,476.0,67.0,213.0,73.0,7.1053,315200.0,INLAND
-118.44,34.15,37.0,1335.0,286.0,539.0,279.0,3.2813,301700.0,<1H OCEAN
-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132,163100.0,INLAND
-120.42,34.96,20.0,1678.0,307.0,840.0,316.0,4.4342,160700.0,<1H OCEAN
-117.05,32.8,25.0,1905.0,250.0,865.0,253.0,6.4797,249000.0,<1H OCEAN
-120.85,35.37,21.0,1033.0,195.0,588.0,187.0,2.8173,226900.0,NEAR OCEAN
-122.12,37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,500001.0,NEAR BAY
-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,233000.0,<1H OCEAN
-122.01,37.36,25.0,2796.0,429.0,1267.0,426.0,6.6329,349000.0,<1H OCEAN
-119.58,36.11,21.0,2004.0,385.0,1397.0,398.0,2.2169,61600.0,INLAND
-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,166300.0,INLAND
-117.86,33.88,19.0,1621.0,328.0,871.0,322.0,3.7361,201400.0,<1H OCEAN
-117.92,34.07,38.0,175.0,22.0,129.0,20.0,9.7066,182500.0,<1H OCEAN
-117.27,34.09,36.0,848.0,186.0,737.0,169.0,0.9838,79300.0,INLAND
-119.35,35.58,13.0,1657.0,362.0,1186.0,376.0,1.1903,63200.0,INLAND
-122.01,38.36,15.0,1176.0,166.0,485.0,171.0,5.9441,228200.0,INLAND
-122.41,37.74,52.0,2058.0,399.0,1208.0,399.0,3.6429,230000.0,NEAR BAY
-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414,121400.0,INLAND
-121.81,37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,236200.0,<1H OCEAN
-117.96,33.86,35.0,2181.0,371.0,1249.0,358.0,4.2937,183200.0,<1H OCEAN
-119.18,34.18,31.0,2636.0,638.0,2695.0,614.0,3.2196,175800.0,NEAR OCEAN
-122.22,37.47,35.0,367.0,113.0,398.0,109.0,2.5,166700.0,NEAR OCEAN
-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,500001.0,<1H OCEAN
-118.37,34.07,50.0,2519.0,,1117.0,516.0,4.3667,405600.0,<1H OCEAN
-117.02,32.67,20.0,1505.0,184.0,635.0,182.0,6.5772,245200.0,NEAR OCEAN
-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,202900.0,<1H OCEAN
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,NEAR BAY
-117.29,34.49,3.0,7689.0,1545.0,3804.0,1399.0,3.3871,111800.0,INLAND
-120.47,34.64,8.0,2482.0,586.0,1427.0,540.0,3.071,120400.0,NEAR OCEAN
-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312,361000.0,NEAR BAY
-118.32,34.01,44.0,4032.0,913.0,1622.0,848.0,2.4934,165800.0,<1H OCEAN
-118.34,33.94,36.0,2796.0,1041.0,4033.0,944.0,2.4886,160700.0,<1H OCEAN
-118.11,33.91,19.0,3056.0,759.0,1561.0,740.0,3.1369,196900.0,<1H OCEAN
-117.7,33.65,16.0,3388.0,492.0,1249.0,463.0,6.1863,355600.0,<1H OCEAN
-118.9,34.14,35.0,1503.0,263.0,576.0,216.0,5.1457,500001.0,<1H OCEAN
-117.27,34.39,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,125700.0,INLAND
-117.93,33.72,17.0,4461.0,585.0,2095.0,580.0,7.6709,319500.0,<1H OCEAN
-122.35,40.57,22.0,589.0,97.0,338.0,107.0,3.2639,87500.0,INLAND
-118.23,33.89,35.0,1255.0,344.0,1782.0,343.0,2.1949,95100.0,<1H OCEAN
-120.98,37.57,27.0,925.0,176.0,449.0,168.0,2.6406,129700.0,INLAND
-118.4,34.28,22.0,3517.0,810.0,3134.0,847.0,2.6652,164800.0,<1H OCEAN
-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,376600.0,NEAR BAY
-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3.0139,199000.0,<1H OCEAN
-121.01,37.37,41.0,1045.0,233.0,632.0,230.0,2.3583,95000.0,INLAND
-121.31,38.57,9.0,2748.0,521.0,1663.0,565.0,3.5192,113300.0,INLAND
-118.09,33.84,27.0,1594.0,295.0,1061.0,320.0,4.7917,217700.0,<1H OCEAN
-121.65,38.03,28.0,3144.0,694.0,1095.0,482.0,3.4402,192400.0,INLAND
-117.14,32.93,16.0,2412.0,419.0,1612.0,422.0,4.5086,171100.0,<1H OCEAN
-118.26,34.06,38.0,715.0,282.0,1174.0,300.0,2.345,225000.0,<1H OCEAN
-117.13,32.75,20.0,2271.0,602.0,992.0,520.0,2.2599,157600.0,NEAR OCEAN
-118.19,34.11,26.0,1638.0,457.0,1155.0,437.0,3.4227,143800.0,<1H OCEAN
-120.41,34.88,4.0,3680.0,559.0,1678.0,569.0,5.0639,201700.0,<1H OCEAN
-117.11,32.68,36.0,26.0,14.0,58.0,23.0,1.9107,125000.0,NEAR OCEAN
-117.82,33.72,24.0,3477.0,462.0,1593.0,484.0,6.8634,276500.0,<1H OCEAN
-122.69,38.32,15.0,2536.0,414.0,1400.0,426.0,5.6613,172400.0,<1H OCEAN
-121.29,38.03,16.0,4356.0,881.0,1629.0,818.0,2.2672,91100.0,INLAND
-118.35,34.17,42.0,1604.0,326.0,814.0,329.0,4.4408,216000.0,<1H OCEAN
-118.1,33.99,36.0,1529.0,290.0,1271.0,287.0,3.6875,175200.0,<1H OCEAN
-121.97,37.32,19.0,4620.0,1404.0,2672.0,1308.0,3.699,237500.0,<1H OCEAN
-117.6,33.98,26.0,1225.0,199.0,717.0,204.0,2.7284,225000.0,INLAND
-122.54,37.91,48.0,2924.0,489.0,1159.0,505.0,5.6302,489000.0,NEAR BAY
-122.4,40.62,9.0,4794.0,889.0,2162.0,865.0,3.1439,103100.0,INLAND
-117.72,34.1,46.0,2477.0,458.0,1034.0,455.0,5.5,289700.0,INLAND
-119.49,34.39,17.0,4617.0,982.0,2303.0,923.0,3.9224,230600.0,NEAR OCEAN
-117.94,33.99,18.0,6100.0,1018.0,3112.0,982.0,4.9932,284000.0,<1H OCEAN
-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,500001.0,<1H OCEAN
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,409300.0,NEAR OCEAN
-118.3,33.99,47.0,2637.0,588.0,1903.0,521.0,1.8317,96500.0,<1H OCEAN
-117.98,33.75,24.0,3865.0,802.0,2670.0,772.0,3.8158,180000.0,<1H OCEAN
-121.02,36.94,33.0,1541.0,313.0,880.0,272.0,2.5074,117700.0,INLAND
-122.01,37.56,24.0,2563.0,485.0,1174.0,501.0,3.8179,216100.0,NEAR BAY
-121.71,39.71,17.0,2748.0,556.0,1174.0,514.0,3.0660000000000003,102600.0,INLAND
-118.09,33.71,19.0,1397.0,271.0,491.0,197.0,8.7397,500001.0,NEAR OCEAN
-118.01,33.69,3.0,945.0,115.0,337.0,123.0,11.5199,500001.0,<1H OCEAN
-122.46,37.67,16.0,3372.0,1101.0,2049.0,1021.0,4.1303,146500.0,NEAR OCEAN
-122.41,37.98,36.0,60.0,15.0,42.0,25.0,1.4583,67500.0,NEAR BAY
-119.84,36.82,17.0,2807.0,376.0,996.0,353.0,5.5357,167700.0,INLAND
-118.55,34.21,35.0,2592.0,490.0,1427.0,434.0,5.0623,246400.0,<1H OCEAN
